Date,Close,High,Low,Open,Adj Close,Volume
3/19/2010,13.94772053,14.14697361,13.87997437,13.94772053,13.94772053,192486794
3/22/2010,13.88545418,14.11833096,13.80525494,13.85083389,13.88545418,160792439
3/23/2010,13.67374706,13.9056282,13.49940109,13.87399673,13.67374706,220876809
3/24/2010,13.88121986,13.94398499,13.44211578,13.58682346,13.88121986,263592319
3/25/2010,14.0194521,14.24660015,13.91434574,13.92331219,14.0194521,157825359
3/26/2010,14.01471901,14.13178062,13.9482193,14.07897854,14.01471901,108252241
3/29/2010,14.00874233,14.06527996,13.96191692,14.02243996,14.00874233,124645457
3/30/2010,14.11484432,14.13775826,13.95469379,14.01820564,14.11484432,79412546
3/31/2010,14.12505627,14.19031143,14.01770782,14.07349873,14.12505627,121686407
4/1/2010,14.16689873,14.28271484,14.08595181,14.23041058,14.16689873,84423257
4/5/2010,14.2219429,14.31833076,14.17187977,14.219203,14.2219429,76345092
4/6/2010,14.15245342,14.21895409,14.08221626,14.18333721,14.15245342,82712870
4/7/2010,14.03588963,14.16565418,13.99404716,14.12953854,14.03588963,103626969
4/8/2010,14.13427067,14.19305134,13.94896603,14.03041077,14.13427067,78191988
4/9/2010,14.10264015,14.166152,14.04734707,14.13427067,14.10264015,82572346
4/12/2010,14.26478195,14.29641438,14.10264015,14.13078403,14.26478195,94448695
4/13/2010,14.61447144,14.66702366,14.22493076,14.25980091,14.61447144,157078570
4/14/2010,14.67001343,14.75320053,14.54572868,14.69641399,14.67001343,136618166
4/15/2010,14.82692528,14.89018822,14.65232944,14.74896717,14.82692528,271485795
4/16/2010,13.70238972,14.16714764,13.68943882,14.02243996,13.70238972,491254466
4/19/2010,13.70114517,13.79803181,13.57412148,13.66752148,13.70114517,156343827
4/20/2010,13.82418442,13.9392519,13.72505474,13.80251503,13.82418442,119542401
4/21/2010,13.80575275,13.95394707,13.7524519,13.85955143,13.80575275,96018557
4/22/2010,13.62542915,13.76092052,13.53302479,13.74846745,13.62542915,131719875
4/23/2010,13.57387161,13.68171787,13.5061264,13.63016129,13.57387161,83889263
4/26/2010,13.24136829,13.57387161,13.18084526,13.57337379,13.24136829,175407013
4/27/2010,13.17710876,13.40799427,13.13152981,13.17436886,13.17710876,154364435
4/28/2010,13.18034744,13.32081985,12.97710896,13.25282478,13.18034744,136754676
4/29/2010,13.25033379,13.36241436,13.11758232,13.28445721,13.25033379,122814620
4/30/2010,13.09342289,13.39180374,13.08694744,13.22866631,13.09342289,97781139
5/3/2010,13.21546459,13.27324867,13.077981,13.11334801,13.21546459,74590540
5/4/2010,12.61197662,13.11932564,12.5581789,13.11384583,12.61197662,243963019
5/5/2010,12.69641113,12.84485435,12.46502781,12.4777298,12.69641113,183975008
5/6/2010,12.42019558,12.88968563,11.45705605,12.67125511,12.42019558,200753664
5/7/2010,12.28246212,12.58582497,11.98831463,12.45257473,12.28246212,204322993
5/10/2010,12.99255085,13.02169228,12.76714611,12.80126762,12.99255085,165738910
5/11/2010,12.67872715,12.9484663,12.65805531,12.84360886,12.67872715,133402157
5/12/2010,12.58756924,12.75319767,12.50313473,12.75319767,12.58756924,154649500
5/13/2010,12.72430611,13.00126839,12.71160412,12.86428165,12.72430611,133530637
5/14/2010,12.64086914,12.72704601,12.35992241,12.69666004,12.64086914,165257111
5/17/2010,12.65182781,12.66154099,12.41222572,12.62218857,12.65182781,112170874
5/18/2010,12.41272354,12.72654819,12.38034534,12.70238781,12.41272354,113443627
5/19/2010,12.31459236,12.43937397,12.14796638,12.36017132,12.31459236,138344613
5/20/2010,11.83090496,12.09416771,11.8007679,12.08146572,11.83090496,197268650
5/21/2010,11.75718117,12.0797224,11.56664467,11.68270969,11.75718117,389084940
5/24/2010,11.88445377,12.19902515,11.87548828,11.97337055,11.88445377,174475535
5/25/2010,11.88221264,11.8916769,11.55693245,11.66004467,11.88221264,121148398
5/26/2010,11.8423624,12.19827843,11.83065605,12.00674629,11.8423624,139545096
5/27/2010,12.21571255,12.26179028,11.98134136,12.07847691,12.21571255,112785168
5/28/2010,12.09541321,12.29018307,12.02990913,12.27250004,12.09541321,116226017
6/1/2010,12.01421833,12.23065567,11.95817757,11.96589947,12.01421833,107071833
6/2/2010,12.28819084,12.30064392,11.99155331,12.12156487,12.28819084,102012942
6/3/2010,12.59279919,12.65257454,12.32131672,12.33152771,12.59279919,146575349
6/4/2010,12.42144108,12.68370819,12.37112999,12.44634819,12.42144108,157399770
6/7/2010,12.09267426,12.47598743,12.03364468,12.42990971,12.09267426,145852650
6/8/2010,12.07424259,12.17536354,11.89391899,12.15070629,12.07424259,107806577
6/9/2010,11.80624676,12.17636013,11.75593567,12.13501453,11.80624676,109569158
6/10/2010,12.12978458,12.16689491,11.85157681,11.96440411,12.12978458,103502504
6/11/2010,12.16689491,12.17212582,11.99553776,12.01745605,12.16689491,71535130
6/14/2010,12.03464127,12.31633472,12.03464127,12.31583691,12.03464127,81921917
6/15/2010,12.40326023,12.46328545,12.0094862,12.03190136,12.40326023,171022641
6/16/2010,12.48495293,12.552948,12.35643482,12.35792923,12.48495293,91915234
6/17/2010,12.45531368,12.59952354,12.37088108,12.53925037,12.45531368,79388456
6/18/2010,12.45406914,12.53974819,12.40674591,12.51583767,12.45406914,115346733
6/21/2010,12.16839027,12.47748089,12.07698345,12.45083141,12.16839027,119787316
6/22/2010,12.11085606,12.36863899,12.09790421,12.20176506,12.11085606,89120799
6/23/2010,12.00624847,12.12679577,11.90936089,12.12679577,12.00624847,81468223
6/24/2010,11.8331461,12.02368164,11.78731823,11.94672108,11.8331461,76027907
6/25/2010,11.77287197,11.89665794,11.72006989,11.88196278,11.77287197,90144622
6/28/2010,11.75792789,11.8941679,11.68146515,11.77063084,11.75792789,70756221
6/29/2010,11.31409168,11.57038116,11.23588467,11.5427351,11.31409168,140609069
6/30/2010,11.08221054,11.40300941,11.07648277,11.33152676,11.08221054,144668227
7/1/2010,10.94622135,11.16813946,10.80026817,11.09067917,10.94622135,141070793
7/2/2010,10.87299538,11.01570988,10.8592968,10.99927235,10.87299538,77730264
7/6/2010,10.86104012,11.1499567,10.80026817,11.05854988,10.86104012,102787835
7/7/2010,11.21297073,11.24011898,10.8438549,10.91683102,11.21297073,125657235
7/8/2010,11.37137699,11.39055538,11.19952106,11.2964077,11.37137699,107156148
7/9/2010,11.64360714,11.78731823,11.52629662,11.75494003,11.64360714,173909421
7/12/2010,11.8513279,11.94124126,11.73302174,11.76515102,11.8513279,133875926
7/13/2010,12.18432999,12.27872562,11.96216297,12.01122856,12.18432999,159648166
7/14/2010,12.23762989,12.29964828,12.11608601,12.20126724,12.23762989,125187481
7/15/2010,12.30438042,12.32131672,12.02193928,12.24734402,12.30438042,195056389
7/16/2010,11.44734287,11.72006989,11.44510078,11.68420506,11.44734287,314165171
7/19/2010,11.61097908,11.69740486,11.39528847,11.48221207,11.61097908,182694226
7/20/2010,11.99479103,12.02966022,11.47200012,11.48270988,11.99479103,162787890
7/21/2010,11.8929224,12.09715652,11.84136581,12.05481625,11.8929224,131675710
7/22/2010,12.07499027,12.17885113,12.01695728,12.0356369,12.07499027,86230004
7/23/2010,12.20575047,12.21895027,11.95543766,11.97436714,12.20575047,90915501
7/26/2010,12.17860222,12.22293472,12.07673264,12.18159008,12.17860222,80107140
7/27/2010,12.26976013,12.39105511,12.20849037,12.21870136,12.26976013,98415508
7/28/2010,12.06353283,12.3350153,12.02169037,12.32729435,12.06353283,100214225
7/29/2010,12.07947254,12.17636013,11.93850231,12.10338402,12.07947254,107421137
7/30/2010,12.07598591,12.13850212,11.93376923,11.94647217,12.07598591,86085465
8/2/2010,12.21446705,12.28594875,12.12804127,12.17910004,12.21446705,74626675
8/3/2010,12.20002079,12.26552582,12.12355804,12.21670914,12.20002079,72362219
8/4/2010,12.61073208,12.62766838,12.23040676,12.2585516,12.61073208,153071607
8/5/2010,12.65506554,12.66751862,12.54199028,12.60002232,12.65506554,97178890
8/6/2010,12.45880127,12.59628582,12.35494137,12.58781815,12.45880127,133277692
8/9/2010,12.58657169,12.59030819,12.48719501,12.50936222,12.58657169,75168699
8/10/2010,12.54572582,12.60276222,12.41770458,12.51185322,12.54572582,83270954
8/11/2010,12.24759293,12.40350914,12.2416153,12.39678383,12.24759293,89253294
8/12/2010,12.25431824,12.32256222,12.01770496,12.05332088,12.25431824,88514535
8/13/2010,12.1133461,12.23389435,12.10487843,12.17934895,12.1133461,77678069
8/16/2010,12.09441662,12.20101833,11.96764183,12.04684544,12.09441662,52395658
8/17/2010,12.21720695,12.32131672,12.10537624,12.16764259,12.21720695,75911472
8/18/2010,12.00873756,12.22592354,11.99379444,12.21521378,12.00873756,107858771
8/19/2010,11.6555624,12.01770496,11.63762856,11.98034477,11.6555624,157588475
8/20/2010,11.50736809,11.74572372,11.48246098,11.6555624,11.50736809,157291365
8/23/2010,11.5584259,11.66253567,11.40051842,11.49441624,11.5584259,119895720
8/24/2010,11.24260998,11.41645813,11.23090363,11.39977074,11.24260998,110922211
8/25/2010,11.32305813,11.40251064,11.20798969,11.20798969,11.32305813,104072633
8/26/2010,11.23239803,11.38881207,11.21894932,11.35892391,11.23239803,71346425
8/27/2010,11.42791462,11.45680714,11.14945889,11.2717514,11.42791462,92842698
8/30/2010,11.27498913,11.45107937,11.26826382,11.43588543,11.27498913,49440624
8/31/2010,11.20848846,11.32928467,11.15817642,11.21072865,11.20848846,78163883
9/1/2010,11.46527481,11.58009529,11.27025604,11.33202457,11.46527481,129616018
9/2/2010,11.5362587,11.5673933,11.46477699,11.52779102,11.5362587,67620512
9/3/2010,11.71359539,11.75294685,11.64236164,11.71907425,11.71359539,101996882
9/7/2010,11.56664467,11.64609814,11.53227425,11.56913567,11.56664467,68652365
9/8/2010,11.7205677,11.76838875,11.56938457,11.58632183,11.7205677,96432101
9/9/2010,11.86004639,11.96515179,11.7205677,11.90114212,11.86004639,97588419
9/10/2010,11.85904884,11.9499588,11.83264828,11.93078136,11.85904884,79268006
9/13/2010,12.01172733,12.06353283,11.94348335,11.97760487,12.01172733,89996068
9/14/2010,11.96589947,12.07349586,11.95718193,12.00525093,11.96589947,88992319
9/15/2010,11.97112942,12.00226307,11.91782856,11.95394421,11.97112942,96472251
9/16/2010,11.98159027,12.0162096,11.94049358,11.95394421,11.98159027,79075287
9/17/2010,12.20799065,12.23414326,11.98457909,12.04858875,12.20799065,226509844
9/20/2010,12.65954876,12.71259975,12.25556278,12.26652241,12.65954876,176800216
9/21/2010,12.78856468,12.9509573,12.67523956,12.69441795,12.78856468,179321632
9/22/2010,12.85182762,12.89616203,12.74423122,12.77362061,12.85182762,101864387
9/23/2010,12.78906345,12.94373417,12.73476696,12.81720829,12.78906345,93043447
9/24/2010,13.13302422,13.14647388,12.90811729,12.99479198,13.13302422,134779299
9/27/2010,13.21073341,13.3711319,13.17187881,13.17187881,13.21073341,124761892
9/28/2010,13.1300354,13.28993607,12.91284943,13.28719616,13.1300354,146735949
9/29/2010,13.14298725,13.27374744,13.06876469,13.1469717,13.14298725,87213678
9/30/2010,13.09566402,13.24709702,12.92455578,13.17959976,13.09566402,130250387
10/1/2010,13.09142971,13.21596336,13.02617455,13.20052147,13.09142971,89333594
10/4/2010,13.00998497,13.15693474,12.92281246,13.07474327,13.00998497,77910939
10/5/2010,13.40550327,13.44958782,13.11459255,13.16017246,13.40550327,140809819
10/6/2010,13.30886459,13.44834232,13.19902706,13.43115711,13.30886459,110906151
10/7/2010,13.20077038,13.37984943,13.17910099,13.35519123,13.20077038,96191202
10/8/2010,13.35867786,13.38981247,13.14124298,13.26951313,13.35867786,114796679
10/11/2010,13.42069626,13.56415844,13.37910175,13.41172981,13.42069626,105445761
10/12/2010,13.48420811,13.59877777,13.39454365,13.45257568,13.48420811,150706777
10/13/2010,13.53178024,13.63613796,13.50761986,13.62393379,13.53178024,122682126
10/14/2010,13.47275066,13.58034801,13.37760735,13.55369663,13.47275066,266358649
10/15/2010,14.98010063,14.98483276,14.73476982,14.92580414,14.98010063,595214680
10/18/2010,15.3850832,15.4343977,14.95768547,14.95768547,15.3850832,284992232
10/19/2010,15.13900471,15.31310272,15.01521873,15.16440964,15.13900471,184203863
10/20/2010,15.1427412,15.37686443,15.13078594,15.14672565,15.1427412,141532518
10/21/2010,15.24261665,15.34249306,15.09342575,15.23066235,15.24261665,117257870
10/22/2010,15.25606728,15.31310272,15.19429779,15.24087334,15.25606728,90582257
10/25/2010,15.35494614,15.56017685,15.31683922,15.33228111,15.35494614,126809538
10/26/2010,15.4072504,15.47275352,15.21870708,15.27026272,15.4072504,100892759
10/27/2010,15.35419941,15.44211864,15.25108528,15.33676434,15.35419941,90012128
10/28/2010,15.40675163,15.46702576,15.27524471,15.44336414,15.40675163,87699492
10/29/2010,15.28520679,15.41721344,15.26752377,15.36914253,15.28520679,91473585
11/1/2010,15.31758595,15.45855808,15.22319031,15.33576775,15.31758595,123946848
11/2/2010,15.33253002,15.44211864,15.30712509,15.40899277,15.33253002,80203500
11/3/2010,15.44660187,15.4876976,15.28022575,15.37985325,15.44660187,135726838
11/4/2010,15.54847145,15.68919277,15.49442291,15.55768585,15.54847145,143367369
11/5/2010,15.56864452,15.57885742,15.46976566,15.52132225,15.56864452,70892731
11/8/2010,15.61073685,15.67848301,15.52007675,15.54224396,15.61073685,84367048
11/9/2010,15.56216908,15.71235561,15.45482159,15.69118595,15.56216908,89823423
11/10/2010,15.51385021,15.51683903,15.38010216,15.49392509,15.51385021,100254375
11/11/2010,15.37213135,15.4383831,15.29790974,15.43464661,15.37213135,90803081
11/12/2010,15.02592945,15.36490917,14.974123,15.29242992,15.02592945,136228712
11/15/2010,14.83115864,15.04361343,14.79579163,15.02069855,14.83115864,139677591
11/16/2010,14.53850555,14.89143276,14.5317812,14.76366234,14.53850555,132791878
11/17/2010,14.53427219,14.68246746,14.47997475,14.57038689,14.53427219,98066204
11/18/2010,14.85830688,14.94348812,14.6590538,14.67001343,14.85830688,103988318
11/19/2010,14.71559238,14.89143276,14.70338821,14.86926556,14.71559238,92244464
11/22/2010,14.72530556,14.78059864,14.51434708,14.63190556,14.72530556,87791837
11/23/2010,14.52082157,14.67026234,14.401021,14.62044907,14.52082157,86828238
11/24/2010,14.81870556,14.85930443,14.6214447,14.6279211,14.81870556,96215292
11/26/2010,14.69491959,14.76914215,14.62020016,14.70637703,14.69491959,52640573
11/29/2010,14.49840641,14.68993855,14.44460773,14.67424679,14.49840641,114816754
11/30/2010,13.84087086,14.30438423,13.78109455,14.30438423,13.84087086,285763111
12/1/2010,14.05606365,14.23589039,14.00749588,14.02243996,14.05606365,150726852
12/2/2010,14.24211693,14.27972603,14.08097076,14.16341209,14.24211693,102298006
12/3/2010,14.27150726,14.35818195,14.14697361,14.1830883,14.27150726,105642495
12/6/2010,14.40500641,14.49566746,14.36141968,14.46004963,14.40500641,84065923
12/7/2010,14.62368679,14.76963997,14.59529305,14.72655106,14.62368679,122144116
12/8/2010,14.70836926,14.75768471,14.53775883,14.74398613,14.70836926,70539412
12/9/2010,14.73227978,14.83389854,14.67001343,14.79155827,14.73227978,75036204
12/10/2010,14.74996376,14.79429722,14.70214272,14.7731266,14.74996376,68443585
12/13/2010,14.80998898,15.01870632,14.79678822,14.87225533,14.80998898,96299607
12/14/2010,14.81721115,14.9013958,14.75668812,14.87150764,14.81721115,65978380
12/15/2010,14.70239162,14.85556793,14.67374897,14.79952812,14.70239162,87033003
12/16/2010,14.73750973,14.78881836,14.64684963,14.76590443,14.73750973,64115423
12/17/2010,14.7148447,14.7586813,14.6368866,14.71982574,14.7148447,123946848
12/20/2010,14.82094669,14.89118385,14.6615448,14.8107357,14.82094669,79227857
12/21/2010,15.02044964,15.06154633,14.88445854,14.90837002,15.02044964,75461793
12/22/2010,15.08072376,15.11833286,15.02567959,15.04361343,15.08072376,48481040
12/23/2010,15.0493412,15.09342575,14.99454689,15.07698822,15.0493412,44598542
12/27/2010,15.00326443,15.03813267,14.93153286,15.01222992,15.00326443,48505130
12/28/2010,14.9170866,15.04037476,14.89442158,14.99504471,14.9170866,42751645
12/29/2010,14.96889305,15.00401115,14.9170866,14.99380016,14.96889305,40920808
12/30/2010,14.91559315,14.97711182,14.87897968,14.89417267,14.91559315,39728356
12/31/2010,14.7937994,14.90463448,14.74547958,14.86279106,14.7937994,61802787
1/3/2011,15.05233002,15.08321381,14.85631466,14.85631466,15.05233002,94962614
1/4/2011,14.99678802,15.09790897,14.94697475,15.08396244,14.99678802,73253547
1/5/2011,15.1698904,15.20127201,14.94523239,14.94573021,15.1698904,101671667
1/6/2011,15.28022575,15.40301609,15.19429779,15.20998859,15.28022575,82620526
1/7/2011,15.35345078,15.39853287,15.19629097,15.34025097,15.35345078,84363033
1/10/2011,15.29790974,15.32730007,15.15718746,15.3126049,15.29790974,63404769
1/11/2011,15.34274197,15.41223145,15.30513287,15.3850832,15.34274197,57787794
1/12/2011,15.36416054,15.42593002,15.31185722,15.42593002,15.36416054,65552790
1/13/2011,15.35967827,15.43389988,15.29666424,15.36665154,15.35967827,53560006
1/14/2011,15.54622936,15.54847145,15.3693924,15.37736225,15.54622936,94978674
1/18/2011,15.93103695,15.98981571,15.57337666,15.59305286,15.93103695,145222296
1/19/2011,15.73477173,16.01397514,15.68271732,15.99305439,15.73477173,136754676
1/20/2011,15.61073685,15.79280472,15.52406216,15.74622917,15.61073685,220254485
1/21/2011,15.2386322,15.98334122,15.22692585,15.92979145,15.2386322,357511035
1/24/2011,15.21995163,15.25506973,14.97462082,15.13253021,15.21995163,184657557
1/25/2011,15.43987846,15.45930481,15.1063776,15.14822102,15.43987846,146418764
1/26/2011,15.35494614,15.50413704,15.32456017,15.45033836,15.35494614,81829572
1/27/2011,15.36216927,15.43464661,15.27399921,15.38956642,15.36216927,81070738
1/28/2011,14.96864414,15.45108604,14.93800926,15.4189558,14.96864414,169878368
1/31/2011,14.95295334,15.05531883,14.83315182,15.0336504,14.95295334,112616538
2/1/2011,15.21895599,15.27649021,15.02144623,15.05581665,15.21895599,110223602
2/2/2011,15.24286556,15.30114841,15.13153267,15.2179594,15.24286556,70691981
2/3/2011,15.19678879,15.22916698,15.09666443,15.18010139,15.19678879,60028160
2/4/2011,15.21746063,15.22891808,15.10861874,15.19678879,15.21746063,62264511
2/7/2011,15.29990196,15.40201855,15.17337608,15.1970377,15.29990196,72253814
2/8/2011,15.40176964,15.43290424,15.30538177,15.31584167,15.40176964,68050116
2/9/2011,15.35494614,15.42842007,15.25133419,15.36416054,15.35494614,73976246
2/10/2011,15.35345078,15.37985325,15.23190689,15.29018879,15.35345078,93725996
2/11/2011,15.55419922,15.5666523,15.26777267,15.28744888,15.55419922,103984303
2/14/2011,15.64510822,15.68221855,15.44311523,15.5253067,15.64510822,85439051
2/15/2011,15.54548168,15.69342709,15.51933002,15.62443638,15.54548168,83993653
2/16/2011,15.547225,15.60401154,15.49442291,15.58234406,15.547225,67612482
2/17/2011,15.57312775,15.62269211,15.44909286,15.4732523,15.57312775,59373716
2/18/2011,15.69317818,15.72057533,15.54622936,15.59155941,15.69317818,129198459
2/22/2011,15.1982832,15.56490898,15.13751125,15.44286633,15.1982832,146141730
2/23/2011,15.22592926,15.31011391,15.04361343,15.20127201,15.22592926,116017237
2/24/2011,15.16366291,15.27001381,14.97760963,15.22767258,15.16366291,108874565
2/25/2011,15.19404888,15.31061172,15.18059921,15.23937893,15.19404888,77585724
2/28/2011,15.27773476,15.35469723,15.14348793,15.19305325,15.27773476,91602065
3/1/2011,14.96291542,15.4226923,14.92655182,15.38682556,14.96291542,133426247
3/2/2011,14.9636631,15.09342575,14.82418537,14.9390049,14.9636631,81371863
3/3/2011,15.18209362,15.23016357,15.06851864,15.10289097,15.18209362,78103658
3/4/2011,14.95942783,15.16764832,14.94896793,15.15145874,14.95942783,120891439
3/7/2011,14.73626518,15.03589153,14.62020016,14.95768547,14.73626518,139027162
3/8/2011,14.7524538,14.89367485,14.69990063,14.7678957,14.7524538,91738575
3/9/2011,14.73900509,14.80724907,14.58906746,14.71982574,14.73900509,86362499
3/10/2011,14.45332527,14.61073494,14.43215466,14.58134556,14.45332527,125592995
3/11/2011,14.36391068,14.44585323,14.27972603,14.40151978,14.36391068,121734587
3/14/2011,14.19653797,14.40326309,14.14747238,14.26652622,14.19653797,113066217
3/15/2011,14.18582821,14.22169399,13.83564091,13.88545418,14.18582821,160824559
3/16/2011,13.87549114,14.19155693,13.73053455,14.14722347,13.87549114,152509508
3/17/2011,13.98159409,14.17187977,13.9611702,14.05930233,13.98159409,116406692
3/18/2011,13.97412205,14.1467247,13.94124508,14.06328678,13.97412205,132438559
3/21/2011,14.35867977,14.44087219,14.17237759,14.20226574,14.35867977,121288923
3/22/2011,14.37910366,14.42667484,14.25930309,14.37785816,14.37910366,75758903
3/23/2011,14.49965191,14.50687504,14.24660015,14.32605171,14.49965191,72920303
3/24/2011,14.61746025,14.65482044,14.41596508,14.5810957,14.61746025,84262658
3/25/2011,14.43937778,14.61795807,14.42692375,14.61721134,14.43937778,114764559
3/28/2011,14.33028698,14.57013798,14.3140974,14.49740982,14.33028698,89068604
3/29/2011,14.48894215,14.4929266,14.27175617,14.34622669,14.48894215,64432607
3/30/2011,14.49168205,14.58283997,14.46029854,14.55494404,14.49168205,57105245
3/31/2011,14.61422157,14.64909172,14.48919106,14.52057266,14.61422157,81480268
4/1/2011,14.73975182,14.82418537,14.6640358,14.6640358,14.73975182,104919797
4/4/2011,14.63713646,14.81297684,14.52306366,14.76963997,14.63713646,82488031
4/5/2011,14.17412186,14.48296356,14.08918953,14.47275257,14.17412186,242806701
4/6/2011,14.30089664,14.32530499,14.14697361,14.25108337,14.30089664,107132058
4/7/2011,14.44585323,14.4617939,14.30114555,14.33950233,14.44585323,101639547
4/8/2011,14.40002537,14.56764698,14.39753532,14.56764698,14.40002537,76357137
4/11/2011,14.38034916,14.39853096,14.27150726,14.35120773,14.38034916,74606600
4/12/2011,14.21197987,14.36889172,14.14821911,14.32131958,14.21197987,83736694
4/13/2011,14.35320091,14.38607693,14.24037361,14.33402348,14.35320091,83086265
4/14/2011,14.40874195,14.43215466,14.24909115,14.32605171,14.40874195,219070062
4/15/2011,13.21795559,13.59280109,13.20201588,13.58134365,13.21795559,563853569
4/18/2011,13.12181568,13.14223957,12.926548,13.11135483,13.12181568,202347616
4/19/2011,12.98956203,13.22243881,12.97387123,13.19927597,12.98956203,107766427
4/20/2011,13.09416962,13.12131786,12.9860754,13.09840393,13.09416962,122858785
4/21/2011,13.07847881,13.15768242,13.01098156,13.13800621,13.07847881,99174342
4/25/2011,13.07723331,13.12580109,13.0015173,13.08221531,13.07723331,65476506
4/26/2011,13.27075768,13.38582706,13.08121777,13.11384583,13.27075768,140524754
4/27/2011,13.39379692,13.40251446,13.30886459,13.3997736,13.39379692,92280599
4/28/2011,13.39902687,13.4309082,13.30214024,13.40126896,13.39902687,80299860
4/29/2011,13.55170536,13.55170536,13.41247654,13.44958782,13.55170536,169773978
5/2/2011,13.41372204,13.59230328,13.37785721,13.5915556,13.41372204,85667905
5/3/2011,13.2974081,13.49965,13.19130611,13.37810612,13.2974081,83572079
5/4/2011,13.34473133,13.42468071,13.27573872,13.32928944,13.34473133,84997401
5/5/2011,13.30687332,13.43514156,13.23788071,13.29666138,13.30687332,80211530
5/6/2011,13.33252621,13.48595142,13.32953835,13.40351009,13.33252621,82552271
5/9/2011,13.39180374,13.41197872,13.22791862,13.32505417,13.39180374,78240168
5/10/2011,13.51583862,13.55992413,13.38831711,13.44958782,13.51583862,82022292
5/11/2011,13.33626175,13.53800583,13.29242706,13.45307541,13.33626175,93902656
5/12/2011,13.32629967,13.37337303,13.22318554,13.3310318,13.32629967,58149143
5/13/2011,13.18931293,13.34796906,13.17685986,13.315341,13.18931293,84664157
5/16/2011,12.91210175,13.1325264,12.86179066,13.10861588,12.91210175,118771522
5/17/2011,13.21197796,13.23090744,12.82766914,12.83763123,13.21197796,132639308
5/18/2011,13.19578934,13.20874023,13.09342289,13.18906403,13.19578934,78420843
5/19/2011,13.23165512,13.36341095,13.19354725,13.26851559,13.23165512,99118132
5/20/2011,13.05182934,13.25008488,13.02941322,13.24535275,13.05182934,93047462
5/23/2011,12.91135502,12.95145512,12.78707123,12.8667717,12.91135502,92344839
5/24/2011,12.90811729,13.05008507,12.90537739,12.96067047,12.90811729,76284867
5/25/2011,12.94323635,13.02044582,12.88296127,12.88495445,12.94323635,52259149
5/26/2011,12.90487862,13.0042572,12.82692242,12.89416885,12.90487862,85057626
5/27/2011,12.97387123,12.99603844,12.85929966,12.91359711,12.97387123,70093747
5/31/2011,13.17611313,13.17685986,13.03862762,13.07598782,13.17611313,107894906
6/1/2011,13.09093189,13.28022194,13.08370876,13.15170383,13.09093189,118679178
6/2/2011,13.15220165,13.20799255,13.01322269,13.13999844,13.15220165,88510520
6/3/2011,13.02816677,13.14074516,12.98881531,13.00126839,13.02816677,70202152
6/6/2011,12.97785568,13.12131786,12.93277454,13.03962421,12.97785568,77975179
6/7/2011,12.92729473,13.06677341,12.9262991,13.02343464,12.92729473,76590006
6/8/2011,12.93078232,12.98233891,12.84634876,12.86502934,12.93078232,66383894
6/9/2011,12.87001038,12.95145512,12.84286213,12.95145512,12.87001038,67817246
6/10/2011,12.69018364,12.86901379,12.68470478,12.80400658,12.69018364,97961814
6/13/2011,12.5711298,12.7073698,12.50736904,12.70238781,12.5711298,97455925
6/14/2011,12.66179085,12.80400658,12.62741947,12.65631104,12.66179085,94011061
6/15/2011,12.52679634,12.66129208,12.4685154,12.57860184,12.52679634,83242849
6/16/2011,12.46253681,12.61695862,12.37038326,12.52330971,12.46253681,110693357
6/17/2011,12.08022022,12.61994743,12.07474136,12.60724545,12.08022022,210602442
6/20/2011,12.0692606,12.11035728,11.93601131,12.0797224,12.0692606,121598077
6/21/2011,12.27897453,12.30238819,12.07299709,12.13426781,12.27897453,111030616
6/22/2011,12.12978458,12.26278591,12.12281132,12.2403698,12.12978458,96644896
6/23/2011,11.96066761,12.02642155,11.79902363,12.00823975,11.96066761,192787918
6/24/2011,11.82766724,11.97386932,11.7813406,11.97212601,11.82766724,152794573
6/27/2011,12.02492809,12.16440487,11.7957859,11.80574894,12.02492809,138304463
6/28/2011,12.29516506,12.35892582,12.05531406,12.05531406,12.29516506,109011074
6/29/2011,12.39279938,12.45954895,12.26353264,12.36714458,12.39279938,94071286
6/30/2011,12.61222553,12.61944866,12.49068165,12.50288582,12.61222553,97500090
7/1/2011,12.97710896,12.98084545,12.61222553,12.62119293,12.97710896,146013250
7/5/2011,13.26129341,13.3350172,13.08345985,13.08345985,13.26129341,154545110
7/6/2011,13.33402061,13.41247654,13.27623653,13.28769398,13.33402061,108228151
7/7/2011,13.61397076,13.71559143,13.34697247,13.47449398,13.61397076,158010049
7/8/2011,13.25008488,13.39105701,13.1325264,13.27399635,13.25008488,191523195
7/11/2011,13.13277531,13.34946346,13.0884409,13.15519142,13.13277531,113997696
7/12/2011,13.30039692,13.43514156,13.10089493,13.15469265,13.30039692,114073981
7/13/2011,13.40625,13.54921436,13.36191559,13.37486839,13.40625,112026334
7/14/2011,13.17411995,13.49940109,13.11907578,13.42766953,13.17411995,266976958
7/15/2011,14.8847084,14.95021343,14.64909172,14.88171959,14.8847084,551342851
7/18/2011,14.81795883,14.99504471,14.74473286,14.75693703,14.81795883,179401931
7/19/2011,15.00749779,15.06054878,14.832654,14.84784698,15.00749779,119144917
7/20/2011,14.82816982,15.01447201,14.82816982,14.99828339,14.82816982,89446014
7/21/2011,15.11808395,15.14473438,14.79479504,14.79529381,15.11808395,139300182
7/22/2011,15.3980341,15.42966557,15.05033779,15.07823277,15.3980341,141656982
7/25/2011,15.41671371,15.57686424,15.26777267,15.27673912,15.41671371,125733520
